IsoValue 11 dB(A)
370792,900;290515,582;50,00
370791,992;290515,441;50,00
370791,109;290515,308;50,00
370790,320;290515,193;50,00
370789,527;290515,060;50,00
370789,135;290514,857;50,00
370789,047;290514,482;50,00
370789,091;290514,000;50,00
370789,101;290513,500;50,00
370789,018;290513,000;50,00
370788,825;290512,500;50,00
370788,564;290512,000;50,00
370788,283;290511,500;50,00
370788,004;290511,000;50,00
370787,739;290510,500;50,00
370787,478;290510,000;50,00
370787,225;290509,500;50,00
370787,034;290509,000;50,00
370786,955;290508,519;50,00
370786,951;290508,149;50,00
370787,103;290507,763;50,00
370787,327;290507,429;50,00
370787,490;290506,982;50,00
370787,440;290506,511;50,00
370787,275;290506,107;50,00
370786,951;290505,595;50,00
370786,727;290505,320;50,00
370786,476;290505,043;50,00
370786,222;290504,807;50,00
370785,911;290504,559;50,00
370785,489;290504,248;50,00
370785,000;290503,906;50,00
370784,479;290503,564;50,00
370783,833;290503,142;50,00
370783,147;290502,683;50,00
370782,105;290501,980;50,00
370781,316;290501,459;50,00
370780,527;290500,984;50,00
370779,711;290500,544;50,00
370778,526;290499,926;50,00
370777,734;290499,500;50,00
370776,955;290499,062;50,00
370776,272;290498,647;50,00
370775,538;290498,127;50,00
370775,035;290497,704;50,00
370774,595;290497,332;50,00
370774,094;290496,945;50,00
370773,470;290496,503;50,00
370772,854;290496,079;50,00
370772,384;290495,749;50,00
370772,027;290495,485;50,00
370771,723;290495,241;50,00
370771,455;290495,009;50,00
370771,215;290494,786;50,00
370770,965;290494,551;50,00
370770,682;290494,291;50,00
370770,407;290494,046;50,00
370769,936;290493,634;50,00
370769,631;290493,352;50,00
370769,338;290493,079;50,00
370768,876;290492,651;50,00
370768,485;290492,270;50,00
370768,000;290491,771;50,00
370767,508;290491,229;50,00
370767,064;290490,729;50,00
370766,706;290490,338;50,00
370766,425;290490,046;50,00
370766,165;290489,783;50,00
370765,731;290489,308;50,00
370765,277;290488,787;50,00
370764,766;290488,197;50,00
370764,284;290487,641;50,00
370763,637;290486,883;50,00
370763,336;290486,482;50,00
370762,932;290485,995;50,00
370762,419;290485,477;50,00
370761,758;290484,845;50,00
370761,165;290484,254;50,00
370760,567;290483,627;50,00
370760,201;290483,216;50,00
370759,692;290482,568;50,00
370759,379;290482,110;50,00
370759,163;290481,803;50,00
370758,967;290481,557;50,00
370758,742;290481,280;50,00
370758,510;290480,931;50,00
370758,310;290480,509;50,00
370758,160;290480,144;50,00
370757,864;290479,744;50,00
370757,511;290479,394;50,00
370757,028;290478,811;50,00
370756,566;290478,114;50,00
370756,008;290477,167;50,00
370755,634;290476,500;50,00
370755,277;290475,833;50,00
370754,896;290475,096;50,00
370754,428;290474,167;50,00
370754,117;290473,500;50,00
370753,875;290472,833;50,00
370753,649;290472,021;50,00
370753,416;290471,147;50,00
370753,206;290470,464;50,00
370753,023;290469,921;50,00
370752,872;290469,443;50,00
370752,745;290468,980;50,00
370752,632;290468,498;50,00
370752,523;290468,000;50,00
370752,409;290467,500;50,00
370752,306;290467,000;50,00
370752,229;290466,500;50,00
370752,170;290466,000;50,00
370752,117;290465,479;50,00
370752,060;290464,833;50,00
370751,992;290463,982;50,00
370751,913;290463,000;50,00
370751,833;290462,025;50,00
370751,778;290461,167;50,00
370751,770;290460,521;50,00
370751,787;290460,000;50,00
370751,798;290459,500;50,00
370751,792;290459,000;50,00
370751,758;290458,500;50,00
370751,688;290458,000;50,00
370751,583;290457,479;50,00
370751,503;290456,833;50,00
370751,497;290455,980;50,00
370751,543;290455,000;50,00
370751,603;290454,002;50,00
370751,660;290453,000;50,00
370751,708;290452,021;50,00
370751,757;290451,167;50,00
370751,820;290450,534;50,00
370751,887;290450,101;50,00
370752,015;290449,572;50,00
370752,097;290449,271;50,00
370752,168;290448,768;50,00
370752,213;290447,992;50,00
370752,286;290447,167;50,00
370752,432;290446,521;50,00
370752,594;290446,000;50,00
370752,709;290445,500;50,00
370752,786;290445,000;50,00
370752,847;290444,500;50,00
370752,890;290444,000;50,00
370752,912;290443,500;50,00
370752,923;290443,000;50,00
370752,937;290442,500;50,00
370752,949;290442,000;50,00
370752,955;290441,500;50,00
370752,952;290441,000;50,00
